id,title,category,subcategory,description,short_description,tags,review_summary,review_keywords,rating_estimate,review_count_estimate,address,city,state,zip,latitude,longitude,website,phone,image,popularity_score,price_level,family_friendly,outdoor,seasonal_tags,hours
mi_048,Walgreens,Retail,Pharmacy,"National pharmacy and convenience retailer offering medicine, snacks, and household essentials.",National pharmacy and convenience retailer offering medicine,"shopping,retail,pharmacy",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_049,Hip Zephyr,Retail,Women's Health,"Contemporary women’s boutique featuring clothing, accessories, and curated lifestyle goods.",Contemporary women’s boutique featuring clothing,"shopping,retail,women-s-health",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_050,MIVAL Art Gallery,Retail,Art Gallery,Local art gallery featuring rotating exhibits and sales of work by community artists.,Local art gallery featuring rotating exhibits and sales of work by community artists.,"shopping,retail,art-gallery",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_051,Auto Spa,Retail,Car Wash,Professional car wash and detailing center providing interior and exterior vehicle care.,Professional car wash and detailing center providing interior and exterior vehicle care.,"shopping,retail,car-wash,detailing",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_052,Amadi Aesthetics,Retail,Med Spa,Medical spa and boutique offering professional skincare treatments and products.,Medical spa and boutique offering professional skincare treatments and products.,"shopping,retail,med-spa,skincare",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_053,Mercer Island Wine & Spirits,Retail,Wine & Spirits,"Specialty retailer focusing on unique wines, craft spirits, and local labels.","Specialty retailer focusing on unique wines, craft spirits, and local labels.","shopping,retail,wine-spirits,wine",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_054,Mercer Island CrossFit,Health / Fitness,CrossFit,"Gym providing CrossFit classes, strength and conditioning, and personal training.",Gym providing CrossFit classes,"fitness,wellness,crossfit,personal-training",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_055,Mercer Island Pilates,Health / Fitness,Pilates,"Pilates studio focused on core strength, posture, and private or group sessions.","Pilates studio focused on core strength, posture, and private or group sessions.","fitness,wellness,pilates",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_056,Yogabliss,Health / Fitness,Yoga,"Yoga studio offering group and private classes, mindfulness workshops, and wellness programming.",Yoga studio offering group and private classes,"fitness,wellness,yoga,mindfulness",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_057,5 Elements Pilates,Health / Fitness,Pilates,Pilates studio providing small-group classes and private training for all fitness levels.,Pilates studio providing small-group classes and private training for all fitness levels.,"fitness,wellness,pilates",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_058,Orangetheory Fitness,Health / Fitness,Fitness,Fitness center offering high-intensity interval training classes.,Fitness center offering high-intensity interval training classes.,"fitness,wellness",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_059,Seattle Golf Fitness,Health / Fitness,Golf Fitness,Fitness facility specializing in golf-specific strength and conditioning programs.,Fitness facility specializing in golf-specific strength and conditioning programs.,"fitness,wellness,golf-fitness",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_060,StretchLab,Health / Fitness,Stretching,"Assisted stretching studio focusing on flexibility, injury prevention, and mobility training.",Assisted stretching studio focusing on flexibility,"fitness,wellness,stretching,mobility",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_061,YogaSix,Health / Fitness,Yoga,Modern yoga studio offering a variety of sensory-driven yoga and fitness classes.,Modern yoga studio offering a variety of sensory-driven yoga and fitness classes.,"fitness,wellness,yoga",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_062,Club Pilates,Health / Fitness,Pilates,"Reformer-based Pilates studio providing low-impact, full-body workouts.","Reformer-based Pilates studio providing low-impact, full-body workouts.","fitness,wellness,pilates,reformer",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_063,Honor Pilates,Health / Fitness,Pilates,Boutique fitness studio focusing on traditional Pilates methods and individualized instruction.,Boutique fitness studio focusing on traditional Pilates methods and individualized instruction.,"fitness,wellness,pilates",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_064,212 Health & Fitness,Health / Fitness,Fitness,Performance-based gym offering personal training and sports-specific coaching.,Performance-based gym offering personal training and sports-specific coaching.,"fitness,wellness,personal-training",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_065,Mercer Island Martial Arts,Health / Fitness,Martial Arts,Dojo providing karate and self-defense training for children and adults.,Dojo providing karate and self-defense training for children and adults.,"fitness,wellness,martial-arts,children,self-defense",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,true,,,NEEDS_RESEARCH
mi_066,Zen Dragon Martial Arts,Health / Fitness,Martial Arts,Martial arts school focused on taekwondo and character development.,Martial arts school focused on taekwondo and character development.,"fitness,wellness,martial-arts",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_067,Helix Sport & Spine,Health / Fitness,Chiropractic,Integrated health clinic providing chiropractic care and sports therapy.,Integrated health clinic providing chiropractic care and sports therapy.,"fitness,wellness,chiropractic",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_068,Mercer Island Head Spa,Health / Fitness,Spa,Wellness center focused on specialized scalp treatments and relaxation.,Wellness center focused on specialized scalp treatments and relaxation.,"fitness,wellness,spa,relaxation",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_069,Au Courant Salon,Health / Fitness,Salon,"Full-service hair salon offering professional cutting, coloring, and styling.","Full-service hair salon offering professional cutting, coloring, and styling.","fitness,wellness,salon",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_070,The DEN,Health / Fitness,Salon,Modern men’s grooming salon specializing in haircuts and traditional shaves.,Modern men’s grooming salon specializing in haircuts and traditional shaves.,"fitness,wellness,salon,haircuts",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_071,Koko Nail Studio,Health / Fitness,Salon,Boutique nail salon focusing on high-end manicures and creative nail art.,Boutique nail salon focusing on high-end manicures and creative nail art.,"fitness,wellness,salon,manicures",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_072,Island Nail Spa,Health / Fitness,Spa,"Nail salon specializing in manicures, pedicures, and nail care services.","Nail salon specializing in manicures, pedicures, and nail care services.","fitness,wellness,spa,manicures",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_073,Great Clips,Health / Fitness,Salon,"Hair salon offering quick, affordable haircuts for the whole family.","Hair salon offering quick, affordable haircuts for the whole family.","fitness,wellness,salon,haircuts",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,true,,,NEEDS_RESEARCH
mi_074,Island Salon & Spa,Health / Fitness,Spa,"Full-service salon offering haircuts, coloring, facials, and massages.","Full-service salon offering haircuts, coloring, facials, and massages.","fitness,wellness,spa,haircuts,massage",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_075,Rite Aid,Medical / Health Services,Pharmacy,"Pharmacy providing prescription medications, wellness items, and basic health consultations.",Pharmacy providing prescription medications,"medical,healthcare,pharmacy,wellness-items",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_076,Island Animal Hospital,Medical / Health Services,Pet Supplies,"Full-service veterinary clinic offering pet wellness exams, surgery, and emergency care.",Full-service veterinary clinic offering pet wellness exams,"medical,healthcare,pet-supplies,pet,surgery,pets,veterinary",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_077,Island Cats Veterinary Hospital,Medical / Health Services,Veterinary,Specialized veterinary clinic focused exclusively on feline health and care.,Specialized veterinary clinic focused exclusively on feline health and care.,"medical,healthcare,veterinary",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_078,MercyVet,Medical / Health Services,Pet Supplies,Holistic veterinary clinic offering traditional and alternative treatments for pets.,Holistic veterinary clinic offering traditional and alternative treatments for pets.,"medical,healthcare,pet-supplies,pet,pets,veterinary",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_079,Mercer Island Dental,Medical / Health Services,Dental,"Dental clinic offering general, cosmetic, and preventive dental care.","Dental clinic offering general, cosmetic, and preventive dental care.","medical,healthcare,dental,cosmetic",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_080,Thomas Dentistry,Medical / Health Services,Dental,"Local dental practice providing comprehensive cleanings, fillings, and procedures.",Local dental practice providing comprehensive cleanings,"medical,healthcare,dental",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_081,MI Dermatology Clinic,Medical / Health Services,Dermatology,"Medical office specializing in skincare, acne treatment, and dermatology.","Medical office specializing in skincare, acne treatment, and dermatology.","medical,healthcare,dermatology,skincare",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_082,Swedish Health Services (MI),Medical / Health Services,Healthcare,Outpatient clinic providing primary care and specialized medical services.,Outpatient clinic providing primary care and specialized medical services.,"medical,healthcare,primary-care",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_083,Virginia Mason Franciscan Health,Medical / Health Services,Healthcare,Medical center offering family medicine and diagnostic services.,Medical center offering family medicine and diagnostic services.,"medical,healthcare,family-medicine",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_084,Mercer Island Pediatrics,Medical / Health Services,Pediatrics,"Dedicated pediatric clinic providing healthcare for infants, children, and teens.",Dedicated pediatric clinic providing healthcare for infants,"medical,healthcare,pediatrics,children",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_085,Eastside Hearing,Medical / Health Services,Audiology,Audiology clinic specializing in hearing exams and hearing aid fittings.,Audiology clinic specializing in hearing exams and hearing aid fittings.,"medical,healthcare,audiology",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_086,Mercer Island Orthodontics,Medical / Health Services,Orthodontics,Orthodontic practice specializing in braces and clear aligners.,Orthodontic practice specializing in braces and clear aligners.,"medical,healthcare,orthodontics,braces",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_087,Wellness Physical Therapy,Medical / Health Services,Physical Therapy,Rehabilitation clinic focusing on physical therapy and injury recovery.,Rehabilitation clinic focusing on physical therapy and injury recovery.,"medical,healthcare,physical-therapy,rehabilitation",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_088,Island Eye Care,Medical / Health Services,Optometry,Vision center providing comprehensive eye exams and prescription services.,Vision center providing comprehensive eye exams and prescription services.,"medical,healthcare,optometry",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_089,Mercer Island Chiropractic,Medical / Health Services,Chiropractic,Health office focusing on spinal alignment and musculoskeletal wellness.,Health office focusing on spinal alignment and musculoskeletal wellness.,"medical,healthcare,chiropractic",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_090,Mercer Island Foot & Ankle,Medical / Health Services,Podiatry,Specialized medical practice for podiatry and lower limb care.,Specialized medical practice for podiatry and lower limb care.,"medical,healthcare,podiatry",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_091,Mercer Island Women's Clinic,Medical / Health Services,Women's Health,Specialized healthcare provider for obstetrics and gynecology.,Specialized healthcare provider for obstetrics and gynecology.,"medical,healthcare,women-s-health",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_092,Mercer Island Physical Therapy,Medical / Health Services,Physical Therapy,Local clinic providing specialized manual therapy and exercise rehabilitation.,Local clinic providing specialized manual therapy and exercise rehabilitation.,"medical,healthcare,physical-therapy,rehabilitation,manual-therapy",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_093,Island Periodontics,Medical / Health Services,Dental,Specialized dental office focusing on periodontal health and dental implants.,Specialized dental office focusing on periodontal health and dental implants.,"medical,healthcare,dental",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_094,U.S. Bank,Banks / Financial Services,Bank,"National bank offering checking, savings, and investment services.","National bank offering checking, savings, and investment services.","finance,bank,banking",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_095,Chase Bank,Banks / Financial Services,Bank,Financial institution providing personal and business banking and mortgages.,Financial institution providing personal and business banking and mortgages.,"finance,bank,mortgages,banking",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
mi_096,Wells Fargo,Banks / Financial Services,Bank,"Bank offering a range of retail, mortgage, and investment products.","Bank offering a range of retail, mortgage, and investment products.","finance,bank,banking",NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,Mercer Island,WA,98040,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,NEEDS_RESEARCH,,,,NEEDS_RESEARCH
